_id,x,y,objectid,terminal_id,node,location,lot,rate,maxhours,date1,time1,date2,time2,restdates,resttime1,resttime2,specialev,created_user,created_date,last_edited_user,last_edited_date,ratetimea,ratetimeb,rate2
35740,-79.9228269414142,40.4624895166383,225,301520-SHARVD0001,SHER-HAR-L,SHERIDAN HARVARD LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35741,-79.9235296804104,40.462718075555,226,301521-SHARVD0002,SHER-HAR-L,SHERIDAN HARVARD LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35742,-79.9231273660623,40.4617959560818,227,302521-KIRKWD0001,SHER-KIR-L,SHERIDAN KIRKWOOD LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35743,-79.9226890015083,40.461792304442,228,302522-KIRKWD0002,SHER-KIR-L,SHERIDAN KIRKWOOD LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35744,-79.9223294271367,40.4615116505271,229,302523-KIRKWD0003,SHER-KIR-L,SHERIDAN KIRKWOOD LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35745,-79.9267233524151,40.4611868539333,230,304524-TAMELO0001,TAME-BEA-L,TAMELLO BEATTY LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35746,-79.927525653227,40.4607706689939,231,304525-TAMELO0002,TAME-BEA-L,TAMELLO BEATTY LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35747,-79.9278475540256,40.4617183266577,232,307527-EVABTY0001,EVA-BEAT-L,EVA BEATTY LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35748,-79.9277294374128,40.4616012206221,233,307528-EVABTY0002,EVA-BEAT-L,EVA BEATTY LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35749,-79.9264176006055,40.4630574486497,234,311001-ANSLEY0001,ANSL-BEA-L,ANSLEY/BEATTY LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35750,-79.9258030026056,40.4636034461133,235,314001-PENNNW0001,PENNC.NW-L,PENN CIRCLE NW LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35751,-79.9264184277606,40.4632596693246,236,314002-PENNNW0002,PENNC.NW-L,PENN CIRCLE NW LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35752,-79.9234916120549,40.4350491167276,839,321533-BEBART0001,BEAC-BAR-L,BEACON BARTLETT LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35753,-79.9236695888262,40.4354532413423,840,321534-BEBART0002,BEAC-BAR-L,BEACON BARTLETT LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35754,-79.923700612181,40.435882639356,841,321535-BEBART0003,BEAC-BAR-L,BEACON BARTLETT LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35755,-79.9197146111494,40.4386228893105,842,322536-FSHADY0001,FORB-SHA-L,FORBES SHADY LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35756,-79.920135340114,40.438601552229,843,322537-FSHADY0002,FORB-SHA-L,FORBES SHADY LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35757,-79.9205256113991,40.4386063450408,844,322538-FSHADY0003,FORB-SHA-L,FORBES SHADY LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35758,-79.9224910692258,40.4324455020643,850,323539-DPHILP0001,DOUG-PHI-L,DOUGLAS PHILLIPS LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35759,-79.9225900815167,40.4328045534824,851,323540-DPHILP0002,DOUG-PHI-L,DOUGLAS PHILLIPS LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35760,-79.9224488598381,40.4385182620924,845,324541-FMURRY0001,FORB-MUR-L,FORBES MURRAY LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35761,-79.9224130144183,40.4384488477129,846,324542-FMURRY0002,FORB-MUR-L,FORBES MURRAY LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35762,-79.922669705337,40.4388841734475,847,324572-FMURRY0003,FORB-MUR-L,FORBES MURRAY LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35763,-79.923620090798,40.4377534900881,848,325543-JCCLOT0001,JCC-L,JCC/FORBES LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35764,-79.9241885830409,40.43777476453,849,325544-JCCLOT0002,JCC-L,JCC/FORBES LOT,Lot,$2 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35765,-79.9340240508897,40.4515719124699,668,328545-IVYBEL0001,IVY-BELL-L,IVY BELLEFONTE LOT,Lot,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35766,-79.9335941354221,40.4517023995797,669,328546-IVYBEL0002,IVY-BELL-L,IVY BELLEFONTE LOT,Lot,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35767,-79.933233686242,40.4517739741019,670,328547-IVYBEL0003,IVY-BELL-L,IVY BELLEFONTE LOT,Lot,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35768,-79.9328900272569,40.4520009741599,671,328548-IVYBEL0004,IVY-BELL-L,IVY BELLEFONTE LOT,Lot,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35769,-79.9324376393896,40.4520600357278,672,328549-IVYBEL0005,IVY-BELL-L,IVY BELLEFONTE LOT,Lot,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35770,-79.8968823906022,40.4555700203817,237,331001-ZENITH0001,HOME-ZEN-L,HOMEWOOD ZENITH LOT,Lot,$1 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35771,-79.9504094911855,40.4633265194085,19,334552-TAYLOR0001,TAYLOR-L,TAYLOR STREET LOT,Lot,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35772,-79.9484090328062,40.4621327862905,20,335553-FCEDAR0001,FRIE-CED-L,FRIENDSHIP CEDARVILLE LOT,Lot,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35773,-79.9479852805536,40.462511747505,21,335554-FCEDAR0002,FRIE-CED-L,FRIENDSHIP CEDARVILLE LOT,Lot,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35774,-79.9539049426517,40.4810754770083,305,337555-52BUTL0001,5224BUTL-L,52ND & BUTLER LOT,Lot,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35775,-79.9603495561361,40.4705399765099,306,338556-42BUTL0001,42-BUTLE-L,42ND & BUTLER LOT,Lot,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35776,-79.9805847142848,40.4293495874613,729,341334-18SDNY0001,18-SIDNE-L,18TH & SIDNEY LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35777,-79.9805659388217,40.4294271725793,730,341335-18SDNY0002,18-SIDNE-L,18TH & SIDNEY LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35778,-79.9857721080884,40.4288656990918,731,342336-ECARSN0001,EASTCARS-L,EAST CARSON LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35779,-79.9856433620538,40.4293802129582,732,342337-ECARSN0002,EASTCARS-L,EAST CARSON LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35780,-79.9783987132015,40.42853493842,733,343338-19CARSN0001,19-CARSO-L,19TH & CARSON LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35781,-79.9802628490523,40.4286554008637,734,344339-18CARSN0001,18-CARSO-L,18TH & CARSON LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35782,-79.9803030821759,40.4283287223301,735,344340-18CARSN0002,18-CARSO-L,18TH & CARSON LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35783,-79.9771648967259,40.4292515852269,736,345341-20SDNY0001,20-SIDNE-L,20TH & SIDNEY LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35784,-79.9769878708722,40.4291964588324,737,345342-20SDNY0002,20-SIDNE-L,20TH & SIDNEY LOT,Lot,$1.50 Per Hour,No Max,Mon - Thurs,~ 8AM - 10PM,Fri - Sat,~ 8AM - 10PM, , , ,No,,,,, , , 
35785,-79.977073055682,40.3848386158475,114,351001-BSANKY0001,BROW-SAN-L,BROWNSVILLE SANKEY LOT,Lot,$1.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35786,-79.9777724703051,40.3848762705488,115,351002-BSANKY0002,BROW-SAN-L,BROWNSVILLE SANKEY LOT,Lot,$1.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35787,-79.9950294015687,40.4217301256109,1,354001-WALTWAR0001,WALT-WAR-L,WALTER WARRINGTON LOT,Lot,$1.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35788,-79.9933449737883,40.4217546290321,2,355560-ASTERW0001,ASTE-WAR-L,ASTEROID WARRINGTON LOT,Lot,$1.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35789,-80.0187285295919,40.3926820813989,92,361001-BRKLOT0001,BROOKLIN-L,BROOKLINE LOT,Lot,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35790,-80.024390242837,40.4110918778814,10,363001-BEECHV0001,BEECHVIE-L,BEECHVIEW LOT,Lot,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35791,-80.0338715355445,40.4407259366941,1034,369001-MAINLT0001,MAIN-ALE-L,MAIN/ALEXANDER LOT,LOT,$1 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35792,-79.9993754357208,40.454214607956,394,371566-EOHIOLOT2,EASTOHIO-L,EAST OHIO STREET LOT,Lot,$1.50 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35793,-79.9999916837545,40.4541159602792,395,371571-EOHIOLOT3,EASTOHIO-L,EAST OHIO STREET LOT,Lot,$1.50 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35794,-80.018559445747,40.4900101310801,396,375001-OBHILL0001,OBSERHIL-L,OBSERVATORY HILL LOT,Lot,$1.50 Per Hour,No Max,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
35795,-79.9986815848773,40.4398125609378,125,401347-SMTHFD0403,DOWNTOWN1,SMITHFIELD, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35796,-79.9974263108224,40.4418763817918,126,401350-SMTHFD0601,DOWNTOWN1,SMITHFIELD, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35797,-79.9969086443731,40.4425643080006,127,401351-SMTHFD0603,DOWNTOWN1,SMITHFIELD, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35798,-79.9964982663045,40.4430725931708,128,401352-SMTHFD0701,DOWNTOWN1,SMITHFIELD, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35799,-79.9953502804423,40.4424132506953,129,401353-7THAVE0402,DOWNTOWN1,7TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35800,-79.9968228134872,40.4402473771964,130,401356-OLIVER0402,DOWNTOWN1,OLIVER AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35801,-80.0006342339734,40.4442749068301,131,401358-7THST-0101,DOWNTOWN1,7TH ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35802,-79.9986762208127,40.4446239617425,132,401359-9THST-0101,DOWNTOWN1,9TH ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,3PM - 6PM, ,No,,,,, , , 
35803,-79.9970427547319,40.4407556798583,133,401360-WILLPN0504,DOWNTOWN1,WILLIAM PENN PL, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35804,-79.9975952899046,40.4400064934305,134,401361-WILLPN0502,DOWNTOWN1,WILLIAM PENN PL, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35805,-79.9954736622086,40.4439503456739,135,401362-10THST0202,DOWNTOWN1,10TH ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35806,,,0,PBP344,18-CARSO-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
35807,-79.9965993855226,40.4413693804182,136,401363-WILLPN0602,DOWNTOWN1,WILLIAM PENN PL, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35808,-79.9961361679047,40.4421131762254,137,401364-WILLPN0604,DOWNTOWN1,WILLIAM PENN PL, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35809,-80.0010902094809,40.4420253988829,138,401365-LIBRTY0602,DOWNTOWN1,LIBERTY AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35810,-79.9985112647771,40.4428613183971,139,401366-LIBRTY0801,DOWNTOWN1,LIBERTY AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35811,-79.9960610661326,40.4435175947059,140,401367-LIBRTY0901,DOWNTOWN1,LIBERTY AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35812,-79.997999542505,40.4439293507498,141,401368-PENAVE0901,DOWNTOWN1,PENN AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,3PM - 6PM,No,,,,, , , 
35813,-79.9968952477053,40.4441921240228,142,401369-PENAVE0903,DOWNTOWN1,PENN AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,3PM - 6PM,No,,,,, , , 
35814,-80.0010902096575,40.4444177949709,143,401370-FTDUQN0602,DOWNTOWN1,FORT DUQUESNE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,Yes,,,,, , , 
35815,-79.9991858407121,40.4450158807707,144,401371-FTDUQN0802,DOWNTOWN1,FORT DUQUESNE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,Yes,,,,, , , 
35816,-80.0042257128486,40.4428317192287,145,401372-STANWX0601,DOWNTOWN1,STANWIX ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35817,-80.0036624486547,40.4411170008217,146,401374-FORBES0101,DOWNTOWN1,FORBES AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35818,-80.0017634440423,40.4405413356236,147,401376-FORBES0201,DOWNTOWN1,FORBES AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35819,-80.0001004738917,40.4399044236838,148,401378-FORBES0301,DOWNTOWN1,FORBES AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35820,-79.9994782011922,40.439692118366,149,401379-FORBES0303,DOWNTOWN1,FORBES AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35821,-80.0021553190298,40.4409005554286,150,401500-MKTSQR0001,DOWNTOWN1,MARKET SQ, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35822,-80.002927861599,40.4409328863099,151,401501-MKTSQR0002,DOWNTOWN1,MARKET SQ, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35823,-80.0025840479584,40.4403576379011,152,401502-MKTSQR0003,DOWNTOWN1,MARKET SQ, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35824,-80.0031022726673,40.4405172172015,153,401503-MKTSQR0004,DOWNTOWN1,MARKET SQ, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35825,-79.9979079997856,40.4390097598504,154,401509-FORBES0403,DOWNTOWN1,FORBES AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35826,-79.9984137671775,40.4440311142606,155,401518-9THST-0103,DOWNTOWN1,9TH ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,3PM - 6PM, ,No,,,,, , , 
35827,-79.9949509988134,40.4382273077469,156,401519-DIAMND0501,DOWNTOWN1,DIAMOND ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35828,-79.9938363536431,40.4408124316465,157,401520-CHATHM0002,DOWNTOWN1,CHATHAM SQ, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35829,,,0,PBP345,20-SIDNE-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
35830,-79.9935479752535,40.4407690736634,158,401521-CHATHM0001,DOWNTOWN1,CHATHAM SQ, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35831,-79.9951585581403,40.4396367172498,159,401522-ROSSST0501,DOWNTOWN1,ROSS ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 10AM, ,No,,,,, , , 
35832,-79.9955018813311,40.4430090294978,160,401523-WILLPN0702,DOWNTOWN1,WILLIAM PENN PL, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35833,-79.996045270773,40.4444221448742,161,401524-PENAVE0905,DOWNTOWN1,PENN AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35834,-79.9985327782018,40.44179234684,162,401525-6THAVE0301,DOWNTOWN1,6TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35835,-80.0006094754254,40.4404873736983,163,401526-WOODST0404,DOWNTOWN1,WOOD ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35836,-80.0002393305151,40.4411406110588,164,401527-WOODST0502,DOWNTOWN1,WOOD ST, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35837,-80.001027233407,40.4402491349428,165,401529-FORBES0203,DOWNTOWN1,FORBES AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35838,-79.9989390768155,40.4370096642654,166,402382-1STAVE0401,DOWNTOWN2,1ST AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35839,-80.000266770701,40.4371791070189,167,402383-1STAVE0403,DOWNTOWN2,1ST AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35840,-79.9958679464205,40.4353417527361,168,402385-1STAVE0602,DOWNTOWN2,1ST AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35841,-79.9939018866,40.435280506807,169,402386-2NDAVE0702,DOWNTOWN2,2ND AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35842,-79.9934485931235,40.4351069761512,170,402387-2NDAVE0704,DOWNTOWN2,2ND AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35843,-79.9926895277165,40.4348211599776,171,402388-2NDAVE0706,DOWNTOWN2,2ND AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35844,-80.0024420430373,40.4392450499834,172,402390-3RDAVE0201,DOWNTOWN2,3RD AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35845,-80.0028765610353,40.4392899610652,173,402391-3RDAVE0202,DOWNTOWN2,3RD AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35846,-80.0001863044872,40.4382835370489,174,402392-3RDAVE0302,DOWNTOWN2,3RD AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35847,-80.0021633422644,40.4397977427952,175,402394-4THAVE0201,DOWNTOWN2,4TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35848,-80.0015819310222,40.4395632172591,176,402395-4THAVE0203,DOWNTOWN2,4TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35849,-80.0010159774568,40.4393270930463,177,402396-4THAVE0301,DOWNTOWN2,4TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35850,-80.0002176127704,40.4390363415759,178,402397-4THAVE0303,DOWNTOWN2,4TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35851,-79.9992720001833,40.4386812587827,179,402398-4THAVE0401,DOWNTOWN2,4TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35852,-79.9981760132017,40.4382710788278,180,402399-4THAVE0403,DOWNTOWN2,4TH AVE, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35853,-79.9976748829965,40.4369861700791,181,402400-COURT-0501,DOWNTOWN2,COURT PL, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
35854,-80.0066531125708,40.4402984113511,182,402401-BLVDAL0001,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35855,-80.0065216842704,40.4400554864173,183,402402-BLVDAL0002,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35856,-80.0054756224059,40.4397145735122,184,402403-BLVDAL0004,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35857,-80.0040540511453,40.4391307306135,185,402404-BLVDAL0102,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35858,-80.0033298544673,40.4388592215271,187,402406-BLVDAL0202,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35859,-80.0024581362564,40.438704073005,188,402407-BLVDAL0203,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35860,-80.002388398786,40.4385080953683,189,402408-BLVDAL0204,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35861,-80.0013611124012,40.4383141586444,190,402409-BLVDAL0301,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35862,-80.0014335320577,40.4381875890803,191,402410-BLVDAL0302,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
35863,-80.0002882284338,40.4379119932936,192,402411-BLVDAL0303,DOWNTOWN2,BLVD OF ALLIES, ,$4 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
